Admission grade,Age at enrollment,eval_ratio_1st,approval_rate_1st,approval_rate_2nd,eval_miss_rate_1st,total_approved,total_enrolled,overall_approval_rate,Marital status,application_group,Daytime/evening attendance	,Gender,International,Scholarship holder,Tuition fees up to date,Debtor,Mother_edu_group,Father_edu_group,Target
130.0,20,1.5,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,prior_higher_ed,1,1,0,0,1,1,high,medium,Dropout
116.1,24,1.6,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,0,1,medium,medium,Dropout
125.6,19,1.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,medium,low,Dropout
121.3,18,1.8,0.2,0.4,0.0,3,10,0.3,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
107.4,18,1.6,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,high,low,Graduate
116.9,18,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
123.5,22,2.0,0.0,0.0,0.0,0,12,0.0,1,transfer_or_change,1,1,0,0,1,0,high,medium,Dropout
130.5,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
140.0,32,1.1666666666666667,0.0,0.0,0.0,0,12,0.0,2,mature_student,1,0,0,0,0,1,medium,medium,Dropout
117.1,21,2.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,1,1,0,very_low,medium,Dropout
127.5,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,low,low,Graduate
126.0,39,1.0,1.0,1.0,0.0,16,16,1.0,4,transfer_or_change,0,0,0,1,1,0,low,low,Graduate
113.0,30,1.2222222222222223,1.0,1.0,0.0,16,16,1.0,1,transfer_or_change,0,0,0,0,1,0,very_low,very_low,Graduate
130.1,18,2.0,0.8,0.4,0.2,6,10,0.6,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
110.0,38,1.4,0.4,0.2,0.0,6,20,0.3,2,transfer_or_change,0,0,0,0,1,0,low,low,Dropout
135.8,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,very_low,low,Graduate
126.3,55,1.0,1.0,1.0,0.0,12,12,1.0,1,mature_student,0,0,0,0,1,0,very_low,very_low,Graduate
130.0,53,1.0,0.9444444444444444,0.8888888888888888,0.0,33,36,0.9166666666666666,4,ordinance_entry,1,0,0,0,1,0,very_low,very_low,Dropout
104.0,54,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,2,mature_student,0,0,0,0,1,0,very_low,very_low,Dropout
123.6,18,1.1428571428571428,0.7142857142857143,0.7142857142857143,0.0,10,14,0.7142857142857143,1,transfer_or_change,1,0,0,1,1,0,low,low,Enrolled
121.0,44,1.5,0.5,0.5714285714285714,0.25,8,15,0.5333333333333333,1,mature_student,0,0,0,0,0,1,low,low,Dropout
130.5,28,1.0,0.8181818181818182,0.8181818181818182,0.0,18,22,0.8181818181818182,1,transfer_or_change,1,0,0,0,1,0,low,low,Graduate
180.0,37,1.0,1.0,1.0,0.0,25,25,1.0,1,prior_higher_ed,0,0,0,0,1,0,medium,medium,Graduate
112.5,20,1.4,0.9,1.0,0.0,16,17,0.9411764705882353,1,transfer_or_change,1,0,0,0,1,0,medium,medium,Graduate
126.1,18,1.1428571428571428,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,0,1,0,medium,high,Enrolled
111.8,19,1.5,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
131.4,23,1.0555555555555556,1.0,1.0,0.0,31,31,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
144.3,22,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,medium,low,Dropout
115.0,24,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,0,0,high,medium,Dropout
120.0,22,2.1666666666666665,0.8333333333333334,0.3333333333333333,0.0,7,12,0.5833333333333334,1,prior_higher_ed,1,1,0,0,1,0,high,high,Enrolled
168.6,26,1.5,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,1,0,medium,low,Dropout
127.7,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,low,low,Graduate
150.0,24,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,prior_higher_ed,1,1,0,0,1,0,low,medium,Dropout
129.8,18,1.0,0.0,0.2,0.0,1,10,0.1,1,general_admission,1,1,0,0,1,0,medium,low,Enrolled
135.6,26,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,medium,low,Dropout
100.0,27,1.8333333333333333,0.5,0.5,0.0,6,12,0.5,1,mature_student,1,1,0,0,1,0,low,low,Dropout
140.0,20,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,prior_higher_ed,1,1,0,1,1,0,low,low,Graduate
124.1,19,2.0,0.0,0.2,0.0,1,10,0.1,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
131.6,18,1.3333333333333333,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,1,1,0,low,low,Dropout
129.0,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
135.7,19,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,low,low,Enrolled
108.0,34,1.0,0.5833333333333334,0.5833333333333334,0.0,14,24,0.5833333333333334,1,transfer_or_change,1,1,0,0,1,0,low,low,Enrolled
110.8,19,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,low,medium,Dropout
124.5,19,1.6666666666666667,0.6666666666666666,1.0,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
100.0,30,1.0,0.25,0.4166666666666667,0.0,8,24,0.3333333333333333,2,mature_student,1,1,0,0,1,0,high,high,Dropout
123.8,22,1.0,0.0,0.6,1.0,3,9,0.3333333333333333,1,transfer_or_change,1,1,0,0,0,0,medium,high,Dropout
131.4,19,2.6,0.8,0.6,0.0,7,10,0.7,1,general_admission,1,1,0,0,0,0,high,low,Dropout
118.5,21,1.8,0.2,0.2,0.0,2,10,0.2,1,general_admission,1,1,0,0,1,0,low,medium,Dropout
122.0,22,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,0,0,low,low,Dropout
122.9,19,1.1666666666666667,1.0,0.5,0.0,9,12,0.75,1,general_admission,1,1,0,1,1,0,low,low,Enrolled
118.7,20,2.0,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,general_admission,1,1,0,0,1,0,medium,low,Enrolled
100.0,35,2.1666666666666665,0.5,0.0,0.0,3,12,0.25,1,mature_student,1,1,0,0,1,0,high,medium,Dropout
135.9,20,1.6,0.2,0.2,0.0,2,10,0.2,1,special_regional,1,1,0,0,1,0,low,low,Dropout
138.4,21,1.6,0.6,1.0,0.0,8,10,0.8,1,general_admission,1,1,0,0,1,0,incomplete,low,Graduate
128.2,27,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,0,1,very_low,very_low,Dropout
107.4,26,2.0,0.5,0.0,0.0,3,12,0.25,1,transfer_or_change,1,1,0,0,0,0,low,low,Dropout
129.8,20,1.6666666666666667,0.0,0.0,0.0,0,11,0.0,1,general_admission,1,1,0,0,0,0,medium,medium,Dropout
100.0,28,1.9,0.8,0.625,0.0,13,18,0.7222222222222222,1,mature_student,1,1,0,0,0,1,low,low,Dropout
113.0,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
107.0,47,1.0,0.0,0.0,0.0,0,10,0.0,1,transfer_or_change,0,1,0,0,0,0,low,medium,Dropout
130.0,55,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,4,mature_student,1,1,0,0,0,0,low,low,Dropout
120.0,39,1.3333333333333333,0.0,0.3333333333333333,0.0,2,12,0.16666666666666666,1,transfer_or_change,1,1,0,0,1,0,low,low,Dropout
120.5,35,1.0,0.8235294117647058,1.0,0.058823529411764705,26,29,0.896551724137931,2,general_admission,1,1,0,0,1,1,low,low,Dropout
120.5,32,1.6666666666666667,0.3333333333333333,0.0,0.0,2,12,0.16666666666666666,1,mature_student,1,1,0,0,0,0,low,low,Dropout
137.0,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,high,medium,Graduate
115.0,36,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,mature_student,1,1,0,0,1,0,low,low,Graduate
142.7,34,2.2,1.0,1.0,0.0,10,10,1.0,1,mature_student,0,1,0,1,1,1,low,medium,Graduate
116.7,21,1.6,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,1,0,low,medium,Dropout
136.1,42,2.8,0.2,0.2,0.0,2,10,0.2,1,transfer_or_change,0,1,0,1,1,0,low,medium,Dropout
134.3,25,2.5,0.16666666666666666,0.6666666666666666,0.0,5,12,0.4166666666666667,1,mature_student,1,1,0,0,1,0,low,medium,Dropout
153.0,18,1.0,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,general_admission,1,1,0,1,1,0,low,low,Dropout
132.0,18,1.0,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,1,1,0,medium,low,Graduate
129.6,19,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,low,medium,Graduate
105.0,34,2.1666666666666665,0.5,0.3333333333333333,0.0,5,12,0.4166666666666667,1,transfer_or_change,1,1,0,0,0,1,high,medium,Dropout
130.8,20,2.5,0.3333333333333333,0.0,0.0,2,12,0.16666666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
119.7,20,1.1428571428571428,0.0,0.0,0.14285714285714285,0,14,0.0,1,general_admission,1,1,0,0,1,0,low,low,Dropout
132.5,21,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
130.0,19,1.5,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Graduate
120.0,31,2.6,0.8,0.6,0.2,7,10,0.7,1,mature_student,1,1,0,0,0,1,medium,medium,Dropout
150.0,21,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
115.6,20,1.6,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
119.1,22,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,transfer_or_change,1,1,0,0,1,0,medium,medium,Graduate
123.5,19,1.5,0.6666666666666666,0.0,0.0,4,12,0.3333333333333333,1,general_admission,1,1,0,0,0,0,medium,medium,Dropout
120.0,41,1.0,0.0,0.0,0.2,0,10,0.0,1,mature_student,1,1,0,0,0,1,medium,medium,Dropout
110.0,27,1.0,0.0,0.0,0.8571428571428571,0,14,0.0,1,transfer_or_change,1,1,0,0,1,0,very_low,very_low,Dropout
131.4,19,1.0,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
126.8,20,1.0,1.0,1.0,0.0,16,16,1.0,1,general_admission,1,0,1,1,1,0,medium,medium,Graduate
118.9,19,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,transfer_or_change,1,0,0,1,1,0,low,low,Graduate
160.0,35,1.0,1.0,1.0,0.0,10,10,1.0,2,mature_student,0,0,0,0,1,0,low,low,Graduate
115.9,22,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
109.3,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
113.9,18,1.1666666666666667,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,0,1,low,low,Dropout
121.8,18,1.1666666666666667,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,0,0,1,1,0,low,low,Graduate
140.0,30,1.0,0.875,0.875,0.0,14,16,0.875,1,prior_higher_ed,1,0,0,0,1,0,medium,low,Graduate
114.7,18,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,1,low,low,Graduate
120.0,20,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,medium,medium,Enrolled
107.3,19,2.0,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,1,1,0,medium,low,Enrolled
136.2,19,1.4,1.0,1.0,0.2,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
119.5,21,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
106.0,21,1.0,1.0,0.8571428571428571,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,0,1,1,medium,medium,Enrolled
124.1,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
133.2,18,2.2,0.8,0.8,0.0,8,10,0.8,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
110.0,35,2.8,0.2,0.4,0.4,3,10,0.3,4,mature_student,1,0,0,0,0,0,low,low,Dropout
114.8,21,1.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,9,14,0.6428571428571429,1,general_admission,1,0,1,0,1,0,medium,medium,Enrolled
130.0,18,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,1,0,1,1,0,low,low,Graduate
122.6,22,1.0,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
133.5,20,1.1428571428571428,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,1,1,0,low,medium,Graduate
120.0,34,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,2,mature_student,1,0,0,0,1,0,low,low,Graduate
120.0,33,1.125,0.625,0.7142857142857143,0.25,10,15,0.6666666666666666,2,prior_higher_ed,1,0,0,0,1,0,low,low,Enrolled
137.3,22,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,1,1,0,low,low,Graduate
123.5,20,1.8333333333333333,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,general_admission,1,0,0,1,1,0,low,low,Enrolled
131.8,35,1.2,0.8,0.8,0.0,8,10,0.8,2,mature_student,1,0,0,0,1,0,low,low,Enrolled
130.0,39,2.4,0.6,0.6,0.4,6,10,0.6,2,mature_student,1,0,0,0,0,0,low,low,Dropout
128.0,19,2.0,0.0,0.0,0.0,0,15,0.0,1,general_admission,1,0,0,0,0,0,low,low,Dropout
95.0,36,1.6666666666666667,1.0,0.5,0.0,9,12,0.75,4,mature_student,1,0,0,1,1,0,low,low,Graduate
116.0,21,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,low,low,Graduate
136.7,22,1.8333333333333333,0.6666666666666666,0.5,0.16666666666666666,7,12,0.5833333333333334,1,general_admission,1,0,0,0,1,0,high,low,Enrolled
107.5,42,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,2,mature_student,1,0,0,1,1,1,low,low,Graduate
108.4,34,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,0,0,0,1,0,low,low,Dropout
130.7,20,1.5,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
155.9,33,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,2,prior_higher_ed,0,0,0,0,1,0,low,medium,Graduate
106.1,20,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
128.6,19,1.6,0.8,0.8,0.0,8,10,0.8,1,general_admission,1,0,0,0,1,1,low,low,Graduate
140.0,34,2.5,0.5,0.8888888888888888,0.0,13,19,0.6842105263157895,2,transfer_or_change,0,0,0,0,1,1,low,medium,Dropout
145.0,18,1.2,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
113.0,24,1.8333333333333333,0.6666666666666666,1.0,0.0,10,12,0.8333333333333334,1,general_admission,0,0,0,1,1,0,low,low,Graduate
137.1,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
119.7,20,1.2,0.6,0.6,0.0,6,10,0.6,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
120.5,21,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
125.7,19,1.3333333333333333,1.0,0.5,0.0,9,12,0.75,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
125.5,19,1.1428571428571428,0.8571428571428571,1.0,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
124.5,18,1.6666666666666667,0.6666666666666666,1.0,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
126.0,38,1.4444444444444444,0.8888888888888888,1.0,0.0,15,16,0.9375,4,mature_student,0,0,0,1,1,0,low,low,Graduate
136.2,21,1.0,0.9166666666666666,0.8181818181818182,0.0,20,23,0.8695652173913043,1,general_admission,1,1,0,0,1,1,medium,medium,Enrolled
124.2,23,1.2,0.2,0.0,0.0,1,10,0.1,1,transfer_or_change,1,1,1,0,1,0,medium,high,Enrolled
138.5,19,1.0,1.0,1.0,0.0,16,16,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
122.3,18,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,0,1,low,low,Dropout
126.0,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
135.4,24,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,mature_student,1,0,0,0,1,0,medium,medium,Enrolled
146.5,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,1,1,1,0,medium,medium,Graduate
121.9,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
130.0,26,1.3,0.8,1.0,0.0,18,20,0.9,1,prior_higher_ed,0,0,0,0,1,0,medium,medium,Graduate
115.2,19,2.6,0.2,0.4,0.0,3,10,0.3,1,general_admission,1,0,0,0,1,1,medium,medium,Enrolled
115.2,19,1.6666666666666667,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,1,1,0,low,low,Dropout
125.1,19,2.0,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
108.0,20,2.0,0.4,0.8,0.4,6,10,0.6,1,general_admission,1,0,0,0,1,1,low,low,Dropout
125.9,22,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
128.0,19,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
113.5,20,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
124.6,36,1.6,0.6,0.8,0.0,7,10,0.7,2,mature_student,1,0,0,0,1,0,low,low,Enrolled
116.0,29,2.0,0.0,0.0,0.0,0,13,0.0,1,mature_student,1,0,0,0,1,0,medium,high,Dropout
124.9,19,1.6666666666666667,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,high,high,Graduate
140.5,24,0.0,0.0,0.0,0.0,0,10,0.0,5,mature_student,1,0,0,0,0,1,medium,medium,Dropout
179.6,27,1.0,0.0,0.0,0.0,0,12,0.0,5,mature_student,1,0,0,0,0,1,medium,medium,Dropout
116.1,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
139.4,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,1,1,0,high,medium,Graduate
129.0,21,0.0,0.0,0.0,0.0,0,14,0.0,1,general_admission,1,0,0,0,1,0,low,low,Dropout
135.6,43,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,2,mature_student,1,0,0,1,1,0,low,medium,Graduate
147.8,18,1.8,1.0,1.0,0.0,10,10,1.0,1,transfer_or_change,1,0,0,1,1,0,medium,medium,Graduate
138.0,21,1.1666666666666667,1.0,0.5,0.0,9,12,0.75,1,general_admission,1,0,0,1,1,0,low,low,Dropout
150.0,26,1.0,0.0,0.0,0.0,0,10,0.0,1,prior_higher_ed,1,0,0,0,1,0,incomplete,medium,Dropout
130.8,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
122.6,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
119.1,22,2.1666666666666665,0.3333333333333333,0.16666666666666666,0.0,3,12,0.25,1,general_admission,1,0,0,0,1,0,high,high,Dropout
111.8,27,0.0,0.0,0.0,0.0,0,15,0.0,1,mature_student,1,0,0,0,1,0,medium,medium,Dropout
125.0,18,1.2,1.0,1.0,0.2,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,medium,Graduate
129.9,19,2.2,0.8,0.8,0.4,8,10,0.8,1,general_admission,1,0,0,0,1,0,low,low,Graduate
131.1,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
141.4,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
120.0,32,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,0,0,0,0,0,low,low,Dropout
133.4,23,1.0384615384615385,1.0,1.0,0.0,43,43,1.0,1,transfer_or_change,1,0,0,0,1,0,low,medium,Graduate
127.3,20,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,0,1,0,low,low,Graduate
131.8,20,1.0,1.0,0.9090909090909091,0.0,22,23,0.9565217391304348,1,general_admission,1,0,0,0,1,1,medium,low,Graduate
114.8,19,1.6666666666666667,0.8333333333333334,0.3333333333333333,0.0,7,12,0.5833333333333334,1,general_admission,1,0,0,0,0,1,medium,medium,Dropout
132.8,18,1.0,1.0,1.0,0.0,16,16,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
140.0,21,2.0,0.5,0.6666666666666666,0.3333333333333333,7,12,0.5833333333333334,1,prior_higher_ed,1,0,0,0,1,0,medium,medium,Dropout
108.3,20,2.0,0.0,0.0,0.0,0,14,0.0,1,general_admission,1,0,0,1,1,0,medium,medium,Enrolled
150.0,22,1.5,1.0,0.5,0.0,9,12,0.75,1,prior_higher_ed,1,0,0,0,1,0,high,medium,Graduate
160.0,26,1.0,1.0,1.0,0.0,10,10,1.0,1,prior_higher_ed,0,0,0,0,1,0,low,low,Graduate
131.7,20,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,low,low,Graduate
112.6,19,1.4285714285714286,0.8571428571428571,0.875,0.0,13,15,0.8666666666666667,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
111.1,31,1.6,0.8,1.0,0.0,9,10,0.9,1,mature_student,0,0,0,0,1,0,low,low,Graduate
127.5,20,1.2857142857142858,1.0,1.0,0.0,15,15,1.0,1,transfer_or_change,1,0,0,1,1,1,medium,medium,Graduate
120.2,20,1.8,0.8,1.0,0.0,9,10,0.9,1,transfer_or_change,1,0,0,0,1,0,medium,low,Graduate
118.9,21,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
119.9,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
127.3,19,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
127.9,18,1.0,1.0,1.0,0.0,14,14,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
133.0,40,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,4,mature_student,1,0,0,0,1,0,medium,medium,Enrolled
114.6,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
144.5,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,high,high,Graduate
125.4,19,1.8571428571428572,0.7142857142857143,0.875,0.0,12,15,0.8,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
145.0,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
138.1,28,1.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,0,0,0,0,1,low,low,Dropout
124.6,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
130.8,18,2.3333333333333335,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,1,general_admission,1,0,0,0,1,0,low,low,Graduate
140.5,18,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
124.1,20,2.6,1.0,0.6,0.4,8,10,0.8,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
118.4,28,1.0,0.8125,0.8461538461538461,0.0,24,29,0.8275862068965517,1,transfer_or_change,1,0,0,0,1,1,low,medium,Graduate
128.2,23,1.0625,1.0,0.9,0.0,25,26,0.9615384615384616,1,international,1,0,1,0,1,0,high,medium,Graduate
109.5,19,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.0,6,14,0.42857142857142855,1,general_admission,1,0,0,0,1,0,medium,low,Dropout
131.1,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
137.9,20,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,1,1,0,1,low,low,Graduate
128.2,20,1.0833333333333333,1.0,0.8181818181818182,0.0,21,23,0.9130434782608695,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
126.5,27,1.0,0.4,0.0,0.0,2,10,0.2,2,mature_student,0,0,0,0,1,0,low,low,Dropout
120.0,18,1.8333333333333333,0.5,0.3333333333333333,0.0,5,12,0.4166666666666667,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
123.0,37,1.4285714285714286,1.0,1.0,0.0,15,15,1.0,4,mature_student,1,0,0,1,1,0,medium,medium,Graduate
130.0,42,1.4285714285714286,0.7142857142857143,0.42857142857142855,0.0,8,14,0.5714285714285714,4,prior_higher_ed,1,0,0,0,0,0,medium,medium,Dropout
141.1,20,1.2857142857142858,0.8571428571428571,1.0,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,0,1,0,medium,low,Dropout
